id;labels
140915;Zooming Out With Full Hand
51841;No gesture
119623;Thumb Up
133429;No gesture
129647;Zooming In With Full Hand
127879;Thumb Up
4056;Thumb Up
138915;Swiping Right
146113;Zooming Out With Full Hand
139138;Swiping Left
124978;Thumb Down
145181;Swiping Left
108019;Zooming Out With Full Hand
83984;Zooming Out With Full Hand
104348;Thumb Down
140639;Swiping Left
15066;Swiping Right
6205;Zooming Out With Full Hand
132722;Swiping Left
66824;Zooming Out With Full Hand
120400;No gesture
130257;Swiping Left
147731;Thumb Up
30547;Thumb Up
130987;No gesture
64096;Zooming In With Full Hand
62353;Swiping Right
7704;Thumb Down
73914;Swiping Right
134075;Thumb Down
111077;Zooming In With Full Hand
112363;Thumb Down
39548;Zooming In With Full Hand
76793;Zooming Out With Full Hand
128513;Thumb Down
59591;Swiping Left
110699;Zooming In With Full Hand
53128;Thumb Down
20441;Zooming Out With Full Hand
112176;Zooming In With Full Hand
12926;Thumb Down
127385;Thumb Up
37249;Swiping Left
40946;Zooming In With Full Hand
16210;Zooming In With Full Hand
48308;No gesture
44013;Swiping Right
75522;Zooming Out With Full Hand
44;Zooming In With Full Hand
6565;No gesture
28136;Thumb Down
58578;No gesture
98837;Thumb Down
24478;Swiping Right
67661;Swiping Left
28825;Zooming Out With Full Hand
126883;Thumb Down
135863;Zooming Out With Full Hand
114574;Swiping Left
139492;Swiping Right
16256;Zooming In With Full Hand
88366;Thumb Up
131892;Thumb Up
121398;Zooming In With Full Hand
14318;Swiping Left
41996;Swiping Right
121629;Thumb Up
23600;Swiping Right
27350;Thumb Down
142488;Swiping Left
78018;No gesture
11957;Swiping Left
114966;Zooming Out With Full Hand
4681;Thumb Up
35096;Thumb Down
45725;Swiping Right
67207;Swiping Left
6466;No gesture
66326;Thumb Up
141972;Swiping Right
6023;No gesture
122115;No gesture
109325;Zooming In With Full Hand
7499;Thumb Down
134837;Zooming In With Full Hand
119799;Swiping Right
34179;Thumb Up
119752;Thumb Down
124888;Zooming In With Full Hand
97675;Swiping Right
72168;Thumb Up
143722;Zooming In With Full Hand
114520;Zooming Out With Full Hand
144874;Zooming In With Full Hand
500;Zooming In With Full Hand
37232;Thumb Down
142441;Thumb Up
60242;No gesture
91499;Swiping Left
125656;Thumb Down
77354;Zooming In With Full Hand
129546;Zooming In With Full Hand
13075;Swiping Right
60913;Thumb Up
66862;Zooming In With Full Hand
77198;Thumb Up
13435;Thumb Down
143651;Thumb Down
36393;Swiping Left
117872;Zooming In With Full Hand
110004;Zooming Out With Full Hand
28244;Thumb Up
95429;Swiping Right
16342;Zooming Out With Full Hand
114201;Zooming In With Full Hand
145579;Zooming In With Full Hand
56318;Swiping Left
123294;Zooming In With Full Hand
67063;Swiping Right
121026;Zooming Out With Full Hand
65085;Swiping Left
49927;Zooming In With Full Hand
109214;Thumb Up
135864;No gesture
117748;Swiping Right
13552;No gesture
2334;Thumb Up
135160;No gesture
93027;Swiping Right
131394;Swiping Left
129071;Zooming Out With Full Hand
129395;Zooming Out With Full Hand
75628;Swiping Right
59267;Zooming In With Full Hand
146496;No gesture
130788;Swiping Left
142656;No gesture
91991;Thumb Down
4832;No gesture
9120;Swiping Right
90615;Thumb Up
55164;No gesture
56102;Zooming Out With Full Hand
116084;Thumb Down
29243;Swiping Left
22299;Swiping Right
72755;Swiping Right
128873;No gesture
80774;Swiping Right
70478;Swiping Left
109789;Zooming Out With Full Hand
90297;Thumb Up
32086;Zooming In With Full Hand
72046;Thumb Up
108399;Zooming In With Full Hand
76597;Thumb Up
98050;Swiping Right
13928;Swiping Left
108065;Thumb Down
108287;Swiping Left
137983;Zooming In With Full Hand
140250;No gesture
136766;Zooming Out With Full Hand
119641;Zooming In With Full Hand
97431;Swiping Left
34755;Zooming In With Full Hand
13805;Zooming Out With Full Hand
56530;No gesture
118436;Zooming Out With Full Hand
15355;Swiping Right
144746;No gesture
12384;Swiping Right
90960;Thumb Up
98642;No gesture
65461;No gesture
72945;Zooming In With Full Hand
55183;Thumb Up
120245;Swiping Right
146589;Swiping Right
88854;Swiping Left
30523;No gesture
89358;No gesture
90515;Swiping Left
11501;Thumb Up
3725;No gesture
64335;Swiping Right
94897;Thumb Up
50225;Thumb Up
45557;Swiping Right
31996;Zooming In With Full Hand
48192;Swiping Right
52305;Zooming Out With Full Hand
61531;No gesture
48257;Swiping Left
138221;Zooming In With Full Hand
119286;No gesture
135854;Zooming In With Full Hand
95949;Swiping Right
57951;Thumb Down
77129;Zooming In With Full Hand
61805;Zooming Out With Full Hand
91265;Swiping Left
53775;Zooming Out With Full Hand
5471;Thumb Down
106574;No gesture
89943;Zooming Out With Full Hand
20779;No gesture
40819;No gesture
37530;Zooming Out With Full Hand
33685;Thumb Up
109913;Thumb Up
146269;Swiping Right
105266;Thumb Up
132425;Zooming In With Full Hand
52092;Swiping Right
68658;Zooming In With Full Hand
54697;Thumb Up
128703;Swiping Left
84851;Zooming Out With Full Hand
85528;Swiping Right
89372;Zooming In With Full Hand
46645;Zooming In With Full Hand
132964;No gesture
60769;Zooming In With Full Hand
122966;Zooming In With Full Hand
117826;Zooming In With Full Hand
55772;Swiping Left
76200;Zooming In With Full Hand
100906;No gesture
61032;Swiping Left
59782;Zooming Out With Full Hand
47040;Thumb Up
15126;Zooming Out With Full Hand
116663;No gesture
138789;Zooming In With Full Hand
125059;No gesture
123961;Swiping Left
146823;Thumb Down
79000;Zooming In With Full Hand
112375;Swiping Left
104541;No gesture
25341;Swiping Left
57831;Zooming Out With Full Hand
67916;No gesture
33319;No gesture
72474;No gesture
20382;Thumb Down
113184;Swiping Left
94940;Zooming Out With Full Hand
91203;No gesture
105867;Swiping Left
77985;Zooming In With Full Hand
38050;Thumb Up
74950;Zooming Out With Full Hand
100186;Swiping Right
77118;Zooming Out With Full Hand
145922;Zooming In With Full Hand
83027;Thumb Down
100080;Swiping Right
18316;Zooming Out With Full Hand
92240;Zooming Out With Full Hand
83824;Thumb Down
141635;Swiping Right
13690;Thumb Up
107401;Thumb Down
132254;Thumb Up
108581;Zooming Out With Full Hand
9011;Zooming Out With Full Hand
92085;Thumb Up
127488;Thumb Down
100834;Zooming Out With Full Hand
83598;No gesture
8958;Thumb Down
54666;Thumb Up
216;No gesture
85943;Swiping Right
142929;Thumb Up
2821;Thumb Down
132207;Swiping Right
142606;No gesture
101442;Thumb Down
45524;Zooming In With Full Hand
113311;Zooming In With Full Hand
14937;No gesture
15742;Thumb Up
51287;Zooming Out With Full Hand
16492;Thumb Up
75746;Zooming Out With Full Hand
4305;Zooming In With Full Hand
66847;Thumb Up
32080;Thumb Up
5509;Zooming Out With Full Hand
74335;Thumb Down
139847;Thumb Up
88266;Thumb Up
55841;Swiping Right
70476;Thumb Up
95008;Thumb Down
36055;Zooming In With Full Hand
146606;Thumb Down
254;Swiping Left
57982;No gesture
83408;Zooming In With Full Hand
99919;Zooming Out With Full Hand
6236;Thumb Down
28802;Swiping Right
78350;Thumb Down
92914;Thumb Down
45734;Zooming Out With Full Hand
143284;Swiping Left
34169;No gesture
49123;Swiping Left
86686;Thumb Up
9000;No gesture
80912;Zooming Out With Full Hand
19253;Swiping Left
45149;Thumb Down
26754;Swiping Right
47706;No gesture
81745;No gesture
42543;Thumb Up
109328;Zooming In With Full Hand
128302;Thumb Down
69567;Zooming Out With Full Hand
63693;Swiping Right
14761;No gesture
26390;Zooming In With Full Hand
119574;Swiping Left
59884;Zooming In With Full Hand
21523;Swiping Right
69997;Thumb Down
91371;Swiping Right
17279;Zooming In With Full Hand
114171;Zooming Out With Full Hand
81944;No gesture
38777;No gesture
110153;Swiping Left
142701;Zooming In With Full Hand
8818;Swiping Left
60957;Swiping Right
80987;Thumb Down
77478;Swiping Right
80733;Zooming Out With Full Hand
133520;Swiping Right
29073;Swiping Left
27544;Thumb Up
39520;Swiping Right
55682;No gesture
46931;Swiping Left
109618;Thumb Down
4739;Zooming In With Full Hand
105794;Thumb Down
14798;Swiping Left
24544;No gesture
49425;Swiping Right
22035;Swiping Left
67529;No gesture
110731;Swiping Left
26998;Swiping Left
115719;Zooming In With Full Hand
9910;Zooming Out With Full Hand
87862;Thumb Down
48485;No gesture
82588;Thumb Up
138650;No gesture
145759;Thumb Up
72522;Swiping Left
118973;Thumb Down
31482;Swiping Right
85124;Thumb Down
35630;Swiping Right
64445;Thumb Up
2398;Zooming Out With Full Hand
13178;Zooming In With Full Hand
64606;Zooming Out With Full Hand
101843;No gesture
46181;Thumb Down
23564;Zooming In With Full Hand
33187;Thumb Down
83232;Zooming Out With Full Hand
123485;Swiping Left
135038;Zooming In With Full Hand
83004;Swiping Right
68161;Swiping Left
118956;No gesture
84456;Zooming Out With Full Hand
92721;Swiping Left
11666;Thumb Down
128544;Zooming Out With Full Hand
116173;Swiping Left
115370;Thumb Up
104681;Swiping Right
52439;Swiping Left
16866;Swiping Left
68075;Zooming In With Full Hand
87047;Zooming In With Full Hand
124134;Zooming Out With Full Hand
4895;Zooming In With Full Hand
123526;Zooming Out With Full Hand
88878;Thumb Down
139944;Zooming Out With Full Hand
91385;No gesture
90863;Thumb Up
46904;Zooming In With Full Hand
81463;Zooming In With Full Hand
119423;Thumb Up
142438;Zooming Out With Full Hand
77202;Zooming In With Full Hand
96240;Thumb Down
53849;No gesture
124617;Thumb Down
137593;No gesture
53920;Swiping Left
40574;Swiping Left
51173;No gesture
98159;Swiping Right
46800;Zooming In With Full Hand
59516;Thumb Up
121390;Zooming In With Full Hand
120953;Thumb Down
30880;No gesture
7493;Zooming Out With Full Hand
147683;Thumb Up
73645;Thumb Up
143380;Swiping Right
11422;Swiping Left
3657;Zooming In With Full Hand
12233;Thumb Down
134851;Zooming Out With Full Hand
81670;Thumb Up
132380;Swiping Right
114679;No gesture
47220;Zooming Out With Full Hand
134632;Zooming In With Full Hand
121215;Zooming Out With Full Hand
126074;Zooming In With Full Hand
9082;Zooming Out With Full Hand
56542;Thumb Down
12740;No gesture
102815;Thumb Up
130974;No gesture
6226;Swiping Left
65089;Thumb Down
51751;No gesture
41714;Thumb Down
8194;Thumb Up
22636;Zooming In With Full Hand
15721;Thumb Up
46733;Swiping Right
13400;Zooming In With Full Hand
87337;Swiping Right
121426;Thumb Up
16750;Thumb Up
20601;Zooming In With Full Hand
71643;Zooming In With Full Hand
72705;Swiping Left
128719;Zooming Out With Full Hand
64573;Thumb Up
88640;Thumb Down
92054;Zooming Out With Full Hand
4131;No gesture
18588;Swiping Left
21571;Thumb Down
888;Zooming In With Full Hand
45736;Swiping Left
53523;Zooming In With Full Hand
7440;Swiping Left
65218;Zooming Out With Full Hand
69329;Swiping Right
7594;No gesture
92628;Swiping Right
36329;Swiping Right
342;Thumb Down
110428;No gesture
36971;Thumb Up
109263;Swiping Right
7838;Swiping Left
15787;Thumb Down
12841;No gesture
117344;Swiping Right
146596;No gesture
35930;Zooming In With Full Hand
44080;Zooming Out With Full Hand
14253;Thumb Up
50211;Swiping Right
105880;No gesture
74164;Swiping Left
128718;Swiping Right
48687;Thumb Up
58789;No gesture
43654;Thumb Down
2490;Swiping Left
68976;No gesture
11665;Zooming Out With Full Hand
123304;Zooming In With Full Hand
12416;Zooming Out With Full Hand
61435;Thumb Up
25181;Swiping Right
61748;Zooming In With Full Hand
98833;Thumb Down
57640;Swiping Right
56926;Thumb Down
60075;Zooming Out With Full Hand
14156;No gesture
24716;Thumb Up
64613;Thumb Up
44133;Zooming In With Full Hand
7267;Zooming Out With Full Hand
72491;Thumb Down
100149;Thumb Down
120449;Thumb Down
121277;No gesture
78890;Thumb Up
18681;Zooming In With Full Hand
22202;Zooming In With Full Hand
111007;Swiping Left
108156;Thumb Up
110378;Swiping Left
79276;Zooming Out With Full Hand
64872;Thumb Down
142055;Zooming Out With Full Hand
122325;No gesture
95438;Swiping Right
36302;Thumb Down
142909;No gesture
34666;Thumb Up
68438;Thumb Down
134284;Swiping Left
22365;No gesture
134017;Swiping Left
72328;Zooming Out With Full Hand
68447;Swiping Right
479;Thumb Up
109983;Thumb Up
42112;Zooming Out With Full Hand
21144;Thumb Down
58606;Swiping Right
88511;Zooming In With Full Hand
72134;Swiping Left
10100;Thumb Down
52647;Swiping Left
15478;Swiping Right
106141;Swiping Left
92635;No gesture
22699;Swiping Right
53076;Zooming In With Full Hand
17024;Swiping Left
15775;Thumb Down
126274;Thumb Down
134976;Thumb Up
23392;Swiping Right
29590;Swiping Right
28333;Zooming In With Full Hand
35908;Thumb Up
41527;No gesture
6700;No gesture
122353;Thumb Down
46551;Thumb Down
23408;No gesture
9790;Zooming In With Full Hand
26270;Zooming Out With Full Hand
72362;No gesture
53639;No gesture
32970;Thumb Down
120804;Swiping Right
79290;No gesture
54502;No gesture
113023;Zooming In With Full Hand
95137;Swiping Left
137857;Zooming In With Full Hand
80265;Zooming In With Full Hand
96296;Swiping Right
79710;Zooming Out With Full Hand
136891;No gesture
131296;Zooming In With Full Hand
54956;Thumb Up
146218;Thumb Up
23794;Thumb Down
101698;Swiping Right
87192;Swiping Left
66043;Zooming In With Full Hand
131563;No gesture
87344;Thumb Up
52528;Zooming In With Full Hand
54915;Zooming Out With Full Hand
131163;Zooming Out With Full Hand
45784;No gesture
126293;Zooming Out With Full Hand
42781;Zooming Out With Full Hand
14517;No gesture
93979;No gesture
79014;No gesture
116025;Zooming In With Full Hand
124387;Zooming In With Full Hand
31500;Zooming In With Full Hand
135794;Thumb Up
23228;Swiping Right
8292;Thumb Up
62361;Thumb Up
105502;Zooming In With Full Hand
99520;Zooming In With Full Hand
137942;No gesture
114498;Thumb Up
75924;Swiping Left
45028;Thumb Down
68760;Swiping Left
141511;Thumb Down
92800;No gesture
1736;Swiping Left
142997;Zooming In With Full Hand
118638;Swiping Right
128295;Thumb Up
95269;Swiping Left
89853;Thumb Up
59141;Thumb Down
46245;Zooming Out With Full Hand
84766;Zooming Out With Full Hand
52530;Thumb Up
73735;Zooming In With Full Hand
45391;Swiping Right
104392;Zooming Out With Full Hand
111228;Swiping Left
107849;Swiping Left
48659;No gesture
25207;No gesture
6926;Thumb Up
7746;Thumb Down
7094;No gesture
146461;Swiping Left
92389;Thumb Down
91337;Zooming Out With Full Hand
122238;Thumb Down
17253;Swiping Left
95982;Swiping Left
51025;Swiping Right
86852;Thumb Up
66946;Swiping Left
18845;Thumb Down
105394;Thumb Up
65416;Zooming In With Full Hand
59327;Zooming Out With Full Hand
117035;Swiping Left
22130;Zooming Out With Full Hand
6155;No gesture
142945;Zooming In With Full Hand
126271;Swiping Left
25365;Thumb Up
42986;Swiping Left
98382;Zooming Out With Full Hand
96654;No gesture
65773;Zooming Out With Full Hand
100908;Thumb Up
83844;No gesture
106050;Zooming In With Full Hand
18597;Zooming In With Full Hand
139755;No gesture
94735;Swiping Left
33985;Swiping Right
119172;Swiping Left
87531;Swiping Left
107186;Zooming Out With Full Hand
113256;Thumb Up
104331;Swiping Right
64097;Swiping Right
23301;Swiping Left
49492;Thumb Up
139596;Zooming In With Full Hand
131967;No gesture
96425;Swiping Left
105039;Thumb Down
142859;Thumb Down
104819;Zooming Out With Full Hand
141842;Zooming Out With Full Hand
131011;Swiping Left
98003;Thumb Up
51809;Thumb Down
88412;Zooming In With Full Hand
78229;Zooming In With Full Hand
2888;Zooming In With Full Hand
29033;No gesture
58109;Swiping Right
76308;Zooming Out With Full Hand
48908;Swiping Left
80061;Swiping Right
40094;Zooming Out With Full Hand
91008;Swiping Left
68833;Thumb Up
142618;Zooming Out With Full Hand
51066;Zooming Out With Full Hand
79240;Swiping Left
112783;Thumb Up
113051;No gesture
24529;Swiping Left
93749;Zooming In With Full Hand
43381;Swiping Left
9216;Zooming In With Full Hand
114191;Swiping Left
54561;Zooming In With Full Hand
69712;No gesture
112296;No gesture
47346;Thumb Down
7750;Thumb Up
19160;No gesture
29071;No gesture
45137;Zooming In With Full Hand
24886;Thumb Up
106051;Thumb Down
121998;Thumb Up
141294;Swiping Right
110796;No gesture
17900;Thumb Up
28820;Thumb Down
52193;Swiping Left
140377;Thumb Up
146641;Zooming Out With Full Hand
63518;Swiping Left
98562;Swiping Left
104395;Thumb Down
63385;Swiping Right
21421;Thumb Up
60064;Thumb Down
117753;Zooming In With Full Hand
21739;No gesture
67617;Thumb Up
3715;Thumb Up
104224;Swiping Left
61868;Swiping Right
7025;No gesture
82646;Thumb Up
57056;Zooming In With Full Hand
31951;Zooming Out With Full Hand
137103;Thumb Up
67405;Thumb Down
30211;Swiping Right
96226;Swiping Right
84096;No gesture
56673;Thumb Up
46436;No gesture
50369;Zooming In With Full Hand
118266;Thumb Down
7600;Zooming Out With Full Hand
118545;Zooming In With Full Hand
115733;Zooming In With Full Hand
128190;No gesture
66822;No gesture
50418;Zooming In With Full Hand
138967;Thumb Up
113912;Swiping Right
106841;No gesture
4892;No gesture
22799;No gesture
19055;Zooming In With Full Hand
26102;Zooming In With Full Hand
110089;Thumb Up
19690;Zooming Out With Full Hand
119258;Thumb Up
86684;Swiping Right
30327;Thumb Down
23129;Swiping Right
67875;Swiping Right
74311;Thumb Down
137733;Thumb Down
92186;Thumb Up
18859;Zooming Out With Full Hand
23774;Zooming Out With Full Hand
19220;Zooming Out With Full Hand
94963;Thumb Down
140859;Thumb Up
86447;Zooming In With Full Hand
83808;Zooming In With Full Hand
39299;No gesture
23920;Thumb Up
23423;Swiping Right
96528;No gesture
147420;Zooming Out With Full Hand
93015;Swiping Left
1609;No gesture
102691;Thumb Down
45822;Thumb Down
50152;Zooming In With Full Hand
105510;Swiping Left
95372;Zooming Out With Full Hand
69348;Swiping Left
128406;Zooming Out With Full Hand
62215;Zooming In With Full Hand
81279;No gesture
4049;Thumb Up
90834;Swiping Right
92447;Swiping Right
34525;Thumb Down
145995;No gesture
133476;Thumb Up
8791;Swiping Right
51852;Swiping Left
38492;No gesture
143417;Zooming Out With Full Hand
54087;Thumb Down
